"TOA5","CR10XPBXE 3195","","","","","","TFE_Sation1"
"TIMESTAMP","RECORD","A211_AVG","B279_AVG","A210_AVG"
"TS","RN","","",""
"","","","",""
"2023-06-01 15:45:00",473,-3.038,1.761,0.008
"2023-06-01 16:00:00",474,-3.049,1.728,0.011
"2023-06-01 16:15:00",475,-3.051,1.686,0.014
"2023-06-01 16:30:00",476,-3.057,1.667,0.011
"2023-06-01 16:45:00",477,-3.049,1.642,0.008
"2023-06-01 17:00:00",478,-3.073,1.609,0.014
"2023-06-01 17:15:00",479,-3.087,1.612,0.008
"2023-06-01 17:30:00",480,-3.098,1.634,0.011
"2023-06-01 17:45:00",481,-3.117,1.637,0.014
"2023-06-01 18:00:00",482,-3.112,1.659,0.008
"2023-06-01 18:15:00",483,-3.12,1.667,0.008
"2023-06-01 18:30:00",484,-3.12,1.673,0.011
"2023-06-01 18:45:00",485,-3.128,1.686,0.011
"2023-06-01 19:00:00",486,-3.142,1.689,0.011
"2023-06-01 19:15:00",487,-3.148,1.703,0.011
"2023-06-01 19:30:00",488,-3.148,1.719,0.014
"2023-06-01 19:45:00",489,-3.134,1.728,0.011
"2023-06-01 20:00:00",490,-3.137,1.741,0.008
"2023-06-01 20:15:00",491,-3.139,1.747,0.014
"2023-06-01 20:30:00",492,-3.142,1.75,0.014
"2023-06-01 20:45:00",493,-3.167,1.758,0.011
"2023-06-01 21:00:00",494,-3.17,1.717,0.014
"2023-06-01 21:15:00",495,-3.175,1.692,0.016
"2023-06-01 21:30:00",496,-3.178,1.708,0.014
"2023-06-01 21:45:00",497,-3.178,1.73,0.014
"2023-06-01 22:00:00",498,-3.175,1.761,0.011
"2023-06-01 22:15:00",499,-3.183,1.78,0.011
"2023-06-01 22:30:00",500,-3.181,1.791,0.008
"2023-06-01 22:45:00",501,-3.183,1.829,0.003
"2023-06-01 23:00:00",502,-3.186,1.857,0.014
"2023-06-01 23:15:00",503,-3.181,1.871,0.008
"2023-06-01 23:30:00",504,-3.186,1.928,0.014
"2023-06-01 23:45:00",505,-3.186,2.033,0.005
"2023-06-02 00:00:00",506,-3.186,2.096,0.011
"2023-06-02 00:15:00",507,-3.189,2.153,0.008
"2023-06-02 00:30:00",508,-3.183,2.239,0.008
"2023-06-02 00:45:00",509,-3.175,2.016,0.011
"2023-06-02 01:00:00",510,-3.183,2.027,0.011
"2023-06-02 01:15:00",511,-3.181,1.997,0.014
"2023-06-02 01:30:00",512,-3.186,1.956,0.011
"2023-06-02 01:45:00",513,-3.183,1.956,0.016
"2023-06-02 02:00:00",514,-3.186,1.942,0.019
"2023-06-02 02:15:00",515,-3.189,1.906,0.016
"2023-06-02 02:30:00",516,-3.186,1.923,0.019
"2023-06-02 02:45:00",517,-3.181,1.931,0.027
"2023-06-02 03:00:00",518,-3.186,1.942,0.036
"2023-06-02 03:15:00",519,-3.189,1.936,0.025
"2023-06-02 03:30:00",520,-3.183,1.931,0.027
"2023-06-02 03:45:00",521,-3.189,1.912,0.027
"2023-06-02 04:00:00",522,-3.181,1.909,0.019
"2023-06-02 04:15:00",523,-3.181,1.898,0.016
"2023-06-02 04:30:00",524,-3.181,1.917,0.019
"2023-06-02 04:45:00",525,-3.178,1.895,0.025
"2023-06-02 05:00:00",526,-3.181,1.898,0.022
"2023-06-02 05:15:00",527,-3.181,1.788,0.025
"2023-06-02 05:30:00",528,-3.183,1.763,0.019
"2023-06-02 05:45:00",529,-3.183,1.736,0.016
"2023-06-02 06:00:00",530,-3.178,1.706,0.025
"2023-06-02 06:15:00",531,-3.181,1.645,0.025
"2023-06-02 06:30:00",532,-3.181,1.623,0.025
"2023-06-02 06:45:00",533,-3.186,1.588,0.025
"2023-06-02 07:00:00",534,-3.183,1.557,0.022
"2023-06-02 07:15:00",535,-3.186,1.502,0.016
"2023-06-02 07:30:00",536,-3.183,1.5,0.022
"2023-06-02 07:45:00",537,-3.186,1.478,0.016
"2023-06-02 08:00:00",538,-3.181,1.461,0.022
"2023-06-02 08:15:00",539,-3.186,1.453,0.016
"2023-06-02 08:30:00",540,-3.175,1.45,0.019
"2023-06-02 08:45:00",541,-3.181,1.459,0.014
"2023-06-02 09:00:00",542,-3.175,1.469,0.022
"2023-06-02 09:15:00",543,-3.172,1.497,0.022
"2023-06-02 09:30:00",544,-3.172,1.522,0.019
"2023-06-02 09:45:00",545,-3.167,1.533,0.025
"2023-06-02 10:00:00",546,-3.159,1.555,0.022
"2023-06-02 10:15:00",547,-3.153,1.579,0.022
"2023-06-02 10:30:00",548,-3.137,1.596,0.025
"2023-06-02 10:45:00",549,-3.128,1.588,0.016
"2023-06-02 11:00:00",550,-3.139,1.629,0.019
"2023-06-02 11:15:00",551,-3.117,1.684,0.019
"2023-06-02 11:30:00",552,-3.079,1.612,0.022
"2023-06-02 11:45:00",553,-3.002,1.626,0.027
"2023-06-02 12:00:00",554,-2.903,1.684,0.016
"2023-06-02 12:15:00",555,-2.791,1.717,0.022
"2023-06-02 12:30:00",556,-2.749,1.64,0.025
"2023-06-02 12:45:00",557,-2.763,1.59,0.03
"2023-06-02 13:00:00",558,-2.76,1.546,0.025
"2023-06-02 13:15:00",559,-2.711,1.302,0.022
"2023-06-02 13:30:00",560,-2.653,0.84,0.027
"2023-06-02 13:45:00",561,-2.609,0.459,0.022
"2023-06-02 14:00:00",562,-2.521,-0.371,0.019
"2023-06-02 14:15:00",563,-2.499,-1.068,0.022
"2023-06-02 14:30:00",564,-2.508,-1.225,0.025
"2023-06-02 14:45:00",565,-2.494,-1.25,0.016
"2023-06-02 15:00:00",566,-2.466,-1.263,0.022
"2023-06-02 15:15:00",567,-2.447,-1.274,0.025
"2023-06-02 15:30:00",568,-2.367,-1.285,0.019
"2023-06-02 15:45:00",569,-2.351,-1.332,0.025
"2023-06-02 16:00:00",570,-2.411,-1.335,0.025
"2023-06-02 16:15:00",571,-2.494,-1.351,0.027
"2023-06-02 16:30:00",572,-2.546,-1.384,0.016
"2023-06-02 16:45:00",573,-2.595,-1.398,0.019
"2023-06-02 17:00:00",574,-2.634,-1.417,0.025
"2023-06-02 17:15:00",575,-2.689,-1.431,0.025
"2023-06-02 17:30:00",576,-2.719,-1.453,0.019
"2023-06-02 17:45:00",577,-2.727,-1.45,0.027
"2023-06-02 18:00:00",578,-2.752,-1.436,0.025
"2023-06-02 18:15:00",579,-2.769,-1.447,0.019
"2023-06-02 18:30:00",580,-2.813,-1.48,0.019
"2023-06-02 18:45:00",581,-2.854,-1.497,0.025
"2023-06-02 19:00:00",582,-2.914,-1.508,0.025
"2023-06-02 19:15:00",583,-2.947,-1.513,0.022
"2023-06-02 19:30:00",584,-2.972,-1.524,0.025
"2023-06-02 19:45:00",585,-3.027,-1.519,0.016
"2023-06-02 20:00:00",586,-3.032,-1.522,0.019
"2023-06-02 20:15:00",587,-3.068,-1.519,0.025
"2023-06-02 20:30:00",588,-3.17,-1.241,0.011
"2023-06-02 20:45:00",589,-3.191,-1.013,0.019
"2023-06-02 21:00:00",590,-3.194,-0.711,0.014
"2023-06-02 21:15:00",591,-3.191,-0.764,0.008
"2023-06-02 21:30:00",592,-3.194,-0.739,0.027
"2023-06-02 21:45:00",593,-3.197,-0.695,0.033
"2023-06-02 22:00:00",594,-3.189,-0.648,0.03
"2023-06-02 22:15:00",595,-3.189,-0.596,0.033
"2023-06-02 22:30:00",596,-3.186,-0.563,0.03
"2023-06-02 22:45:00",597,-3.189,-0.519,0.033
"2023-06-02 23:00:00",598,-3.183,-0.464,0.03
"2023-06-02 23:15:00",599,-3.186,-0.365,0.033
"2023-06-02 23:30:00",600,-3.178,-0.085,0.033
"2023-06-02 23:45:00",601,-3.189,0.148,0.033
"2023-06-03 00:00:00",602,-3.189,-0.102,0.03
"2023-06-03 00:15:00",603,-3.189,-0.393,0.033
"2023-06-03 00:30:00",604,-3.186,-0.456,0.027
"2023-06-03 00:45:00",605,-3.186,-0.555,0.03
"2023-06-03 01:00:00",606,-3.181,-0.618,0.025
"2023-06-03 01:15:00",607,-3.186,-0.7,0.027
"2023-06-03 01:30:00",608,-3.189,-0.967,0.025
"2023-06-03 01:45:00",609,-3.183,-1.461,0.022
"2023-06-03 02:00:00",610,-3.186,-1.434,0.033
"2023-06-03 02:15:00",611,-3.189,-1.442,0.027
"2023-06-03 02:30:00",612,-3.183,-1.448,0.03
"2023-06-03 02:45:00",613,-3.186,-1.445,0.022
"2023-06-03 03:00:00",614,-3.192,-1.448,0.03
"2023-06-03 03:15:00",615,-3.183,-1.453,0.036
"2023-06-03 03:30:00",616,-3.192,-1.45,0.027
"2023-06-03 03:45:00",617,-3.184,-1.445,0.025
"2023-06-03 04:00:00",618,-3.197,-1.437,0.03
"2023-06-03 04:15:00",619,-3.189,-1.45,0.025
"2023-06-03 04:30:00",620,-3.186,-1.467,0.027
"2023-06-03 04:45:00",621,-3.192,-1.478,0.027
"2023-06-03 05:00:00",622,-3.195,-1.472,0.022
"2023-06-03 05:15:00",623,-3.195,-1.481,0.027
"2023-06-03 05:30:00",624,-3.195,-1.486,0.033
"2023-06-03 05:45:00",625,-3.197,-1.467,0.025
"2023-06-03 06:00:00",626,-3.2,-1.464,0.03
"2023-06-03 06:15:00",627,-3.189,-1.448,0.027
"2023-06-03 06:30:00",628,-3.192,-1.45,0.025
"2023-06-03 06:45:00",629,-3.192,-1.45,0.027
"2023-06-03 07:00:00",630,-3.192,-1.461,0.036
"2023-06-03 07:15:00",631,-3.184,-1.445,0.03
"2023-06-03 07:30:00",632,-3.192,-1.442,0.027
"2023-06-03 07:45:00",633,-3.192,-1.486,0.03
"2023-06-03 08:00:00",634,-3.192,-1.398,0.033
"2023-06-03 08:15:00",635,-3.197,-1.398,0.03
"2023-06-03 08:30:00",636,-3.189,-1.417,0.03
"2023-06-03 08:45:00",637,-3.186,-1.423,0.03
"2023-06-03 09:00:00",638,-3.189,-1.417,0.038
"2023-06-03 09:15:00",639,-3.186,-1.404,0.033
"2023-06-03 09:30:00",640,-3.192,-1.406,0.038
"2023-06-03 09:45:00",641,-3.189,-1.426,0.03
"2023-06-03 10:00:00",642,-3.181,-1.439,0.03
"2023-06-03 10:15:00",643,-3.189,-1.456,0.033
"2023-06-03 10:30:00",644,-3.181,-1.434,0.041
"2023-06-03 10:45:00",645,-3.181,-1.428,0.038
"2023-06-03 11:00:00",646,-3.175,-1.417,0.03
"2023-06-03 11:15:00",647,-3.181,-1.434,0.025
"2023-06-03 11:30:00",648,-3.178,-1.48,0.027
"2023-06-03 11:45:00",649,-3.178,-1.522,0.025
"2023-06-03 12:00:00",650,-3.172,-1.522,0.033
"2023-06-03 12:15:00",651,-3.181,-1.442,0.03
"2023-06-03 12:30:00",652,-3.175,-1.409,0.033
"2023-06-03 12:45:00",653,-3.172,-1.401,0.03
"2023-06-03 13:00:00",654,-3.175,-1.417,0.022
"2023-06-03 13:15:00",655,-3.175,-1.393,0.027
"2023-06-03 13:30:00",656,-3.164,-1.409,0.027
"2023-06-03 13:45:00",657,-3.164,-1.406,0.03
"2023-06-03 14:00:00",658,-3.167,-1.387,0.027
"2023-06-03 14:15:00",659,-3.153,-1.365,0.027
"2023-06-03 14:30:00",660,-3.153,-1.373,0.033
"2023-06-03 14:45:00",661,-3.159,-1.373,0.027
"2023-06-03 15:00:00",662,-3.151,-1.384,0.03
"2023-06-03 15:15:00",663,-3.148,-1.387,0.036
"2023-06-03 15:30:00",664,-3.134,-1.371,0.03
"2023-06-03 15:45:00",665,-3.128,-1.36,0.025
"2023-06-03 16:00:00",666,-3.12,-1.357,0.027
"2023-06-03 16:15:00",667,-3.12,-1.357,0.03
"2023-06-03 16:30:00",668,-3.09,-1.395,0.025
"2023-06-03 16:45:00",669,-3.054,-1.42,0.036
"2023-06-03 17:00:00",670,-3.032,-1.423,0.027
"2023-06-03 17:15:00",671,-3.029,-1.458,0.027
"2023-06-03 17:30:00",672,-3.021,-1.464,0.022
"2023-06-03 17:45:00",673,-3.021,-1.469,0.025
"2023-06-03 18:00:00",674,-3.019,-1.467,0.025
"2023-06-03 18:15:00",675,-3.027,-1.5,0.03
"2023-06-03 18:30:00",676,-3.024,-1.513,0.025
"2023-06-03 18:45:00",677,-3.029,-1.53,0.022
"2023-06-03 19:00:00",678,-3.032,-1.533,0.016
"2023-06-03 19:15:00",679,-3.032,-1.524,0.011
"2023-06-03 19:30:00",680,-3.043,-1.56,0.03
"2023-06-03 19:45:00",681,-3.096,-1.579,0.011
"2023-06-03 20:00:00",682,-3.131,-1.574,0.016
"2023-06-03 20:15:00",683,-3.167,-1.601,0.019
"2023-06-03 20:30:00",684,-3.186,-1.568,0.027
"2023-06-03 20:45:00",685,-3.189,-1.596,0.025
"2023-06-03 21:00:00",686,-3.197,-1.599,0.025
"2023-06-03 21:15:00",687,-3.2,-1.593,0.016
"2023-06-03 21:30:00",688,-3.203,-1.599,0.016
"2023-06-03 21:45:00",689,-3.197,-1.599,0.022
"2023-06-03 22:00:00",690,-3.194,-1.582,0.025
"2023-06-03 22:15:00",691,-3.197,-1.563,0.019
"2023-06-03 22:30:00",692,-3.197,-1.558,0.019
"2023-06-03 22:45:00",693,-3.197,-1.558,0.019
"2023-06-03 23:00:00",694,-3.184,-1.555,0.019
"2023-06-03 23:15:00",695,-3.186,-1.56,0.019
"2023-06-03 23:30:00",696,-3.197,-1.552,0.019
"2023-06-03 23:45:00",697,-3.192,-1.541,0.025
"2023-06-04 00:00:00",698,-3.186,-1.527,0.025
"2023-06-04 00:15:00",699,-3.192,-1.593,0.025
"2023-06-04 00:30:00",700,-3.197,-1.637,0.019
"2023-06-04 00:45:00",701,-3.184,-1.766,0.027
"2023-06-04 01:00:00",702,-3.192,-1.794,0.022
"2023-06-04 01:15:00",703,-3.189,-1.805,0.022
"2023-06-04 01:30:00",704,-3.189,-1.827,0.019
"2023-06-04 01:45:00",705,-3.192,-1.868,0.025
"2023-06-04 02:00:00",706,-3.195,-1.879,0.014
"2023-06-04 02:15:00",707,-3.186,-1.89,0.025
"2023-06-04 02:30:00",708,-3.187,-1.89,0.011
"2023-06-04 02:45:00",709,-3.192,-1.912,0.016
"2023-06-04 03:00:00",710,-3.195,-1.967,0.019
"2023-06-04 03:15:00",711,-3.189,-1.961,0.019
"2023-06-04 03:30:00",712,-3.195,-1.945,0.022
"2023-06-04 03:45:00",713,-3.184,-1.934,0.022
"2023-06-04 04:00:00",714,-3.192,-1.917,0.019
"2023-06-04 04:15:00",715,-3.194,-1.945,0.016
"2023-06-04 04:30:00",716,-3.186,-1.915,0.022
"2023-06-04 04:45:00",717,-3.195,-1.912,0.016
"2023-06-04 05:00:00",718,-3.192,-1.89,0.016
"2023-06-04 05:15:00",719,-3.198,-1.895,0.022
"2023-06-04 05:30:00",720,-3.195,-1.898,0.022
"2023-06-04 05:45:00",721,-3.197,-1.884,0.019
"2023-06-04 06:00:00",722,-3.189,-1.887,0.016
"2023-06-04 06:15:00",723,-3.189,-1.912,0.016
"2023-06-04 06:30:00",724,-3.186,-1.912,0.016
"2023-06-04 06:45:00",725,-3.184,-1.923,0.019
"2023-06-04 07:00:00",726,-3.189,-1.923,0.016
"2023-06-04 07:15:00",727,-3.192,-1.915,0.019
"2023-06-04 07:30:00",728,-3.195,-1.895,0.016
"2023-06-04 07:45:00",729,-3.184,-1.893,0.016
"2023-06-04 08:00:00",730,-3.189,-1.893,0.019
"2023-06-04 08:15:00",731,-3.189,-1.879,0.016
"2023-06-04 08:30:00",732,-3.187,-1.884,0.014
"2023-06-04 08:45:00",733,-3.186,-1.898,0.019
"2023-06-04 09:00:00",734,-3.184,-1.898,0.016
"2023-06-04 09:15:00",735,-3.181,-1.893,0.014
"2023-06-04 09:30:00",736,-3.178,-1.895,0.014
"2023-06-04 09:45:00",737,-3.186,-1.906,0.016
"2023-06-04 10:00:00",738,-3.172,-1.893,0.019
"2023-06-04 10:15:00",739,-3.164,-1.892,0.016
"2023-06-04 10:30:00",740,-3.148,-1.892,0.014
"2023-06-04 10:45:00",741,-3.117,-1.909,0.022
"2023-06-04 11:00:00",742,-3.109,-1.871,0.019
"2023-06-04 11:15:00",743,-3.093,-1.851,0.016
"2023-06-04 11:30:00",744,-3.054,-1.829,0.016
"2023-06-04 11:45:00",745,-3.01,-1.805,0.016
"2023-06-04 12:00:00",746,-2.986,-1.78,0.014
"2023-06-04 12:15:00",747,-2.972,-1.744,0.022
"2023-06-04 12:30:00",748,-2.975,-1.692,0.016
"2023-06-04 12:45:00",749,-2.953,-1.673,0.022
"2023-06-04 13:00:00",750,-2.845,-1.601,0.022
"2023-06-04 13:15:00",751,-2.686,-1.557,0.016
"2023-06-04 13:30:00",752,-2.648,-1.522,0.027
"2023-06-04 13:45:00",753,-2.661,-1.5,0.03
"2023-06-04 14:00:00",754,-2.664,-1.428,0.022
"2023-06-04 14:15:00",755,-2.678,-1.373,0.019
"2023-06-04 14:30:00",756,-2.659,-1.28,0.008
"2023-06-04 14:45:00",757,-2.604,-1.283,0.022
"2023-06-04 15:00:00",758,-2.579,-1.296,0.025
"2023-06-04 15:15:00",759,-2.568,-1.261,0.019
"2023-06-04 15:30:00",760,-2.554,-1.274,0.022
"2023-06-04 15:45:00",761,-2.53,-1.258,0.019
"2023-06-04 16:00:00",762,-2.568,-1.252,0.019
"2023-06-04 16:15:00",763,-2.576,-1.277,0.014
"2023-06-04 16:30:00",764,-2.604,-1.318,0.022
"2023-06-04 16:45:00",765,-2.601,-1.316,0.019
"2023-06-04 17:00:00",766,-2.642,-1.327,0.019
"2023-06-04 17:15:00",767,-2.675,-1.305,0.014
"2023-06-04 17:30:00",768,-2.705,-1.332,0.022
"2023-06-04 17:45:00",769,-2.757,-1.36,0.016
"2023-06-04 18:00:00",770,-2.785,-1.376,0.016
"2023-06-04 18:15:00",771,-2.837,-1.401,0.019
"2023-06-04 18:30:00",772,-2.917,-1.403,0.016
"2023-06-04 18:45:00",773,-2.999,-1.409,0.016
"2023-06-04 19:00:00",774,-3.065,-1.409,0.019
"2023-06-04 19:15:00",775,-3.098,-1.414,0.022
"2023-06-04 19:30:00",776,-3.109,-1.425,0.016
"2023-06-04 19:45:00",777,-3.126,-1.428,0.016
"2023-06-04 20:00:00",778,-3.145,-1.434,0.019
"2023-06-04 20:15:00",779,-3.159,-1.428,0.019
"2023-06-04 20:30:00",780,-3.17,-1.447,0.022
"2023-06-04 20:45:00",781,-3.186,-1.445,0.025
"2023-06-04 21:00:00",782,-3.186,-1.442,0.019
"2023-06-04 21:15:00",783,-3.192,-1.436,0.027
"2023-06-04 21:30:00",784,-3.189,-1.442,0.025
"2023-06-04 21:45:00",785,-3.189,-1.445,0.025
"2023-06-04 22:00:00",786,-3.183,-1.445,0.019
"2023-06-04 22:15:00",787,-3.192,-1.453,0.022
"2023-06-04 22:30:00",788,-3.183,-1.464,0.016
"2023-06-04 22:45:00",789,-3.194,-1.453,0.019
"2023-06-04 23:00:00",790,-3.194,-1.45,0.019
"2023-06-04 23:15:00",791,-3.194,-1.464,0.016
"2023-06-04 23:30:00",792,-3.194,-1.464,0.019
"2023-06-04 23:45:00",793,-3.189,-1.464,0.025
"2023-06-05 00:00:00",794,-3.186,-1.467,0.022
"2023-06-05 00:15:00",795,-3.184,-1.464,0.022
"2023-06-05 00:30:00",796,-3.192,-1.459,0.022
"2023-06-05 00:45:00",797,-3.186,-1.469,0.019
"2023-06-05 01:00:00",798,-3.189,-1.467,0.016
"2023-06-05 01:15:00",799,-3.186,-1.456,0.025
"2023-06-05 01:30:00",800,-3.192,-1.415,0.022
"2023-06-05 01:45:00",801,-3.192,-1.362,0.025
"2023-06-05 02:00:00",802,-3.2,-1.393,0.027
"2023-06-05 02:15:00",803,-3.189,-1.318,0.022
"2023-06-05 02:30:00",804,-3.186,-1.319,0.03
"2023-06-05 02:45:00",805,-3.189,-1.296,0.025
"2023-06-05 03:00:00",806,-3.192,-1.252,0.019
"2023-06-05 03:15:00",807,-3.192,-1.258,0.027
"2023-06-05 03:30:00",808,-3.189,-1.258,0.027
"2023-06-05 03:45:00",809,-3.186,-1.277,0.03
"2023-06-05 04:00:00",810,-3.184,-1.266,0.027
"2023-06-05 04:15:00",811,-3.192,-1.269,0.027
"2023-06-05 04:30:00",812,-3.186,-1.274,0.025
"2023-06-05 04:45:00",813,-3.184,-1.272,0.019
"2023-06-05 05:00:00",814,-3.194,-1.283,0.025
"2023-06-05 05:15:00",815,-3.192,-1.275,0.03
"2023-06-05 05:30:00",816,-3.192,-1.272,0.027
"2023-06-05 05:45:00",817,-3.186,-1.283,0.027
"2023-06-05 06:00:00",818,-3.195,-1.288,0.03
"2023-06-05 06:15:00",819,-3.189,-1.28,0.025
"2023-06-05 06:30:00",820,-3.186,-1.302,0.025
"2023-06-05 06:45:00",821,-3.2,-1.286,0.025
"2023-06-05 07:00:00",822,-3.192,-1.28,0.022
"2023-06-05 07:15:00",823,-3.197,-1.299,0.027
"2023-06-05 07:30:00",824,-3.192,-1.283,0.022
"2023-06-05 07:45:00",825,-3.195,-1.28,0.025
"2023-06-05 08:00:00",826,-3.192,-1.307,0.033
"2023-06-05 08:15:00",827,-3.192,-1.316,0.027
"2023-06-05 08:30:00",828,-3.189,-1.294,0.025
"2023-06-05 08:45:00",829,-3.189,-1.302,0.033
"2023-06-05 09:00:00",830,-3.186,-1.296,0.027
"2023-06-05 09:15:00",831,-3.186,-1.307,0.033
"2023-06-05 09:30:00",832,-3.178,-1.299,0.019
"2023-06-05 09:45:00",833,-3.172,-1.274,0.033
"2023-06-05 10:00:00",834,-3.17,-1.283,0.027
"2023-06-05 10:15:00",835,-3.153,-1.283,0.033
"2023-06-05 10:30:00",836,-3.145,-1.266,0.03
"2023-06-05 10:45:00",837,-3.142,-1.258,0.027
"2023-06-05 11:00:00",838,-3.131,-1.239,0.036
"2023-06-05 11:15:00",839,-3.123,-1.233,0.03
"2023-06-05 11:30:00",840,-3.117,-1.219,0.022
"2023-06-05 11:45:00",841,-3.095,-1.197,0.03
"2023-06-05 12:00:00",842,-3.043,-1.2,0.027
"2023-06-05 12:15:00",843,-2.955,-1.222,0.036
"2023-06-05 12:30:00",844,-2.865,-1.211,0.025
"2023-06-05 12:45:00",845,-2.774,-1.184,0.03
"2023-06-05 13:00:00",846,-2.681,-1.156,0.016
"2023-06-05 13:15:00",847,-2.672,-1.184,0.011
"2023-06-05 13:30:00",848,-2.686,-1.137,0.016
"2023-06-05 13:45:00",849,-2.703,-1.093,0.027
"2023-06-05 14:00:00",850,-2.681,-1.024,0.022
"2023-06-05 14:15:00",851,-2.631,-1.016,0.016
"2023-06-05 14:30:00",852,-2.62,-1.06,0.025
"2023-06-05 14:45:00",853,-2.645,-1.082,0.022
"2023-06-05 15:00:00",854,-2.689,-1.06,0.019
"2023-06-05 15:15:00",855,-2.675,-1.063,0.022
"2023-06-05 15:30:00",856,-2.661,-1.055,0.016
"2023-06-05 15:45:00",857,-2.598,-0.975,0.025
"2023-06-05 16:00:00",858,-2.585,-1.005,0.022
"2023-06-05 16:15:00",859,-2.637,-1.022,0.025
"2023-06-05 16:30:00",860,-2.659,-1.052,0.014
"2023-06-05 16:45:00",861,-2.642,-1.085,0.022
"2023-06-05 17:00:00",862,-2.653,-1.085,0.016
"2023-06-05 17:15:00",863,-2.675,-1.101,0.016
"2023-06-05 17:30:00",864,-2.708,-1.107,0.016
"2023-06-05 17:45:00",865,-2.755,-1.132,0.022
"2023-06-05 18:00:00",866,-2.796,-1.159,0.022
"2023-06-05 18:15:00",867,-2.826,-1.184,0.011
"2023-06-05 18:30:00",868,-2.867,-1.197,0.019
"2023-06-05 18:45:00",869,-2.903,-1.206,0.016
"2023-06-05 19:00:00",870,-2.925,-1.23,0.022
"2023-06-05 19:15:00",871,-2.947,-1.236,0.022
"2023-06-05 19:30:00",872,-2.969,-1.258,0.025
"2023-06-05 19:45:00",873,-3.005,-1.266,0.025
"2023-06-05 20:00:00",874,-3.035,-1.263,0.019
"2023-06-05 20:15:00",875,-3.068,-1.277,0.025
"2023-06-05 20:30:00",876,-3.087,-1.28,0.016
"2023-06-05 20:45:00",877,-3.106,-1.277,0.019
"2023-06-05 21:00:00",878,-3.117,-1.277,0.019
"2023-06-05 21:15:00",879,-3.139,-1.283,0.022
"2023-06-05 21:30:00",880,-3.148,-1.299,0.016
"2023-06-05 21:45:00",881,-3.161,-1.28,0.019
"2023-06-05 22:00:00",882,-3.164,-1.277,0.019
"2023-06-05 22:15:00",883,-3.17,-1.283,0.03
"2023-06-05 22:30:00",884,-3.178,-1.274,0.03
"2023-06-05 22:45:00",885,-3.181,-1.274,0.025
"2023-06-05 23:00:00",886,-3.181,-1.28,0.027
"2023-06-05 23:15:00",887,-3.186,-1.269,0.019
"2023-06-05 23:30:00",888,-3.178,-1.277,0.019
"2023-06-05 23:45:00",889,-3.178,-1.288,0.025
"2023-06-06 00:00:00",890,-3.197,-1.656,0.03
"2023-06-06 00:15:00",891,-3.205,-2.03,0.03
"2023-06-06 00:30:00",892,-3.203,-2.066,0.033
"2023-06-06 00:45:00",893,-3.194,-2.057,0.03
"2023-06-06 01:00:00",894,-3.194,-2.112,0.027
"2023-06-06 01:15:00",895,-3.189,-2.225,0.027
"2023-06-06 01:30:00",896,-3.195,-2.255,0.033
"2023-06-06 01:45:00",897,-3.189,-1.802,0.022
"2023-06-06 02:00:00",898,-3.197,-0.684,0.033
"2023-06-06 02:15:00",899,-3.197,-0.599,0.03
"2023-06-06 02:30:00",900,-3.203,-0.725,0.027
"2023-06-06 02:45:00",901,-3.192,-0.593,0.019
"2023-06-06 03:00:00",902,-3.192,-0.03,0.027
"2023-06-06 03:15:00",903,-3.192,-0.126,0.025
"2023-06-06 03:30:00",904,-3.197,-0.146,0.014
"2023-06-06 03:45:00",905,-3.189,-1.296,0.022
"2023-06-06 04:00:00",906,-3.189,-3.2,0.022
"2023-06-06 04:15:00",907,-3.192,-4.205,0.027
"2023-06-06 04:30:00",908,-3.194,-3.345,0.019
"2023-06-06 04:45:00",909,-3.189,-2.291,0.019
"2023-06-06 05:00:00",910,-3.197,-2.491,0.025
"2023-06-06 05:15:00",911,-3.197,-2.294,0.022
"2023-06-06 05:30:00",912,-3.195,-2.159,0.022
"2023-06-06 05:45:00",913,-3.195,-2.299,0.019
"2023-06-06 06:00:00",914,-3.2,-2.25,0.022
"2023-06-06 06:15:00",915,-3.195,-2.313,0.027
"2023-06-06 06:30:00",916,-3.2,-2.373,0.025
"2023-06-06 06:45:00",917,-3.192,-2.233,0.027
"2023-06-06 07:00:00",918,-3.189,-2.093,0.019
"2023-06-06 07:15:00",919,-3.192,-2.055,0.027
"2023-06-06 07:30:00",920,-3.189,-2.035,0.025
"2023-06-06 07:45:00",921,-3.194,-2.03,0.022
"2023-06-06 08:00:00",922,-3.195,-2.033,0.025
"2023-06-06 08:15:00",923,-3.184,-2.016,0.025
"2023-06-06 08:30:00",924,-3.189,-2,0.025
"2023-06-06 08:45:00",925,-3.183,-1.98,0.025
"2023-06-06 09:00:00",926,-3.189,-1.972,0.025
"2023-06-06 09:15:00",927,-3.181,-1.972,0.025
"2023-06-06 09:30:00",928,-3.178,-1.958,0.022
"2023-06-06 09:45:00",929,-3.178,-1.912,0.022
"2023-06-06 10:00:00",930,-3.175,-1.887,0.022
"2023-06-06 10:15:00",931,-3.167,-1.912,0.019
"2023-06-06 10:30:00",932,-3.148,-1.958,0.025
"2023-06-06 10:45:00",933,-3.145,-1.947,0.025
"2023-06-06 11:00:00",934,-3.142,-1.983,0.016
"2023-06-06 11:15:00",935,-3.12,-1.862,0.022
"2023-06-06 11:30:00",936,-3.093,-1.837,0.027
"2023-06-06 11:45:00",937,-3.054,-1.901,0.027
"2023-06-06 12:00:00",938,-2.977,-1.892,0.022
