"TOA5","CR10XPB_XE1075","","","","","","TFE_WP_Station2"
"TIMESTAMP","RECORD","B289_AVG","B521_AVG","B245_AVG","B105_AVG","B138_AVG","B576_AVG","B133_AVG"
"TS","RN","","","","","","",""
"","","","","","","","",""
"2023-06-18 16:15:00",2108,-7.674,5.234,2.479,2.899,2.849,2.915,3.05
"2023-06-18 16:30:00",2109,-7.658,5.242,2.689,3.05,2.995,3.039,3.166
"2023-06-18 16:45:00",2110,-7.663,5.234,2.813,2.992,2.94,2.992,3.133
"2023-06-18 17:00:00",2111,-7.669,5.209,2.349,2.885,2.824,2.871,3.006
"2023-06-18 17:15:00",2112,-7.685,5.184,2.167,2.747,2.722,2.774,2.915
"2023-06-18 17:30:00",2113,-7.718,5.157,2.161,2.722,2.678,2.73,2.874
"2023-06-18 17:45:00",2114,-7.738,5.126,2.17,2.697,2.658,2.719,2.857
"2023-06-18 18:00:00",2115,-7.76,5.079,2.192,2.672,2.647,3.089,2.788
"2023-06-18 18:15:00",2116,-7.793,5.054,2.233,2.683,2.653,2.7,2.86
"2023-06-18 18:30:00",2117,-7.804,5.005,2.255,2.672,2.639,2.708,2.849
"2023-06-18 18:45:00",2118,-7.812,4.966,2.255,2.656,2.636,2.708,2.849
"2023-06-18 19:00:00",2119,-7.837,4.914,2.277,2.65,2.628,2.7,2.852
"2023-06-18 19:15:00",2120,-7.843,4.861,2.283,2.642,2.611,2.697,2.849
